rep,config_id,true_alpha,base_failure_rate,failure_sd,eta,alpha_hat,alpha_se,pi_hat,converged,n_patients,n_specs
34,66,0.1,0.2,0.03,1,0,NA,NA,FALSE,363,20
35,66,0.1,0.2,0.03,1,0.09237431317571229,0.47399752391729805,-0.08214392905171965,TRUE,345,20
36,66,0.1,0.2,0.03,1,NA,NA,NA,FALSE,350,20
37,66,0.1,0.2,0.03,1,0.3742760039631236,0.4925956974050138,-0.0665388984886552,TRUE,362,20
38,66,0.1,0.2,0.03,1,0.05727117336154098,0.38850441925664164,-0.07668407861907117,TRUE,362,20
39,66,0.1,0.2,0.03,1,0.6688931695603192,0.506984579858569,-0.07844657169171373,TRUE,356,20
40,66,0.1,0.2,0.03,1,0.5134980804233134,0.5080093593977816,-0.053902567039740244,TRUE,319,20
41,66,0.1,0.2,0.03,1,0.24184912988119653,0.4679447312735727,-0.07147598803484112,TRUE,328,20
42,66,0.1,0.2,0.03,1,0.6953531144577357,0.59720945594889,-0.08208308867493289,TRUE,355,20
43,66,0.1,0.2,0.03,1,0.35026766231037526,0.4232934886131444,-0.07218922174190702,TRUE,356,20
44,66,0.1,0.2,0.03,1,NA,NA,NA,FALSE,367,20
45,66,0.1,0.2,0.03,1,0.04952280493778388,0.45303224622664057,-0.08157815013857793,TRUE,364,20
46,66,0.1,0.2,0.03,1,NA,NA,NA,FALSE,377,20
47,66,0.1,0.2,0.03,1,NA,NA,NA,FALSE,356,20
48,66,0.1,0.2,0.03,1,0.162442641345902,0.4338896611389251,-0.08201864537974629,TRUE,381,20
49,66,0.1,0.2,0.03,1,0.2963802549051737,0.5908323033613657,-0.06442622338742385,TRUE,359,20
50,66,0.1,0.2,0.03,1,0.4947024637865075,0.4773630144056068,-0.07053498682028887,TRUE,341,20
1,67,0.1,0.09,0.05,1,0.22928041877342403,0.6408343109466923,-0.06027292248645688,TRUE,376,20
2,67,0.1,0.09,0.05,1,0.7926935622054235,0.570922362792679,-0.0633041889501561,TRUE,366,20
3,67,0.1,0.09,0.05,1,0.5219300622082411,0.6091029409658175,-0.06776267355562203,TRUE,377,20
4,67,0.1,0.09,0.05,1,0.11404084608345777,0.5576923354023642,-0.06999128468574174,TRUE,339,20
5,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,373,20
6,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,364,20
7,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,347,20
8,67,0.1,0.09,0.05,1,0.3911266760130426,0.6198720275818873,-0.07374995758744975,TRUE,375,20
9,67,0.1,0.09,0.05,1,0.34896062535806815,0.7058923532644211,-0.09242842794954526,TRUE,372,20
10,67,0.1,0.09,0.05,1,1.6363565906515132,0.7957323153105557,-0.05796596904627515,TRUE,367,20
11,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,325,20
12,67,0.1,0.09,0.05,1,1.083278135673445,0.7454591257174563,-0.08953323860637313,TRUE,371,20
13,67,0.1,0.09,0.05,1,0.785270278065737,0.8374323554667343,-0.09206604042243365,TRUE,336,20
14,67,0.1,0.09,0.05,1,1.0042823033796324,0.6438609540210118,-0.07155052035943658,TRUE,350,20
15,67,0.1,0.09,0.05,1,1.4623874359069795,0.9769445387976091,-0.07511441031410288,TRUE,360,20
16,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,381,20
17,67,0.1,0.09,0.05,1,0.6761179488598652,0.6065028190437357,-0.07461388396401372,TRUE,397,20
18,67,0.1,0.09,0.05,1,0,NA,NA,FALSE,335,20
19,67,0.1,0.09,0.05,1,0.6060679361870618,0.704677789444701,-0.07010720928754628,TRUE,344,20
20,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,365,20
21,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,337,20
22,67,0.1,0.09,0.05,1,0.6065836306189494,0.8456104739326789,-0.07979134819139687,TRUE,357,20
23,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,385,20
24,67,0.1,0.09,0.05,1,0.958347123826703,0.7110425400629417,-0.06366534233498518,TRUE,360,20
25,67,0.1,0.09,0.05,1,0,NA,NA,FALSE,331,20
26,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,354,20
27,67,0.1,0.09,0.05,1,1.0380851656613705,0.6884965075316325,-0.0644241202180703,TRUE,358,20
28,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,390,20
29,67,0.1,0.09,0.05,1,0,NA,NA,FALSE,352,20
30,67,0.1,0.09,0.05,1,0.6421991745069128,0.6896507668380468,-0.09344108178101358,TRUE,332,20
31,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,357,20
32,67,0.1,0.09,0.05,1,0.911629650244136,0.6878146074542008,-0.07172862225294115,TRUE,380,20
33,67,0.1,0.09,0.05,1,0.14917007998938342,0.6430678945976888,-0.08451571010613639,TRUE,362,20
34,67,0.1,0.09,0.05,1,1.0749865671321934,0.7147788172826227,-0.06827678204507508,TRUE,350,20
35,67,0.1,0.09,0.05,1,0.020044152081608615,0.7007075851346235,-0.06824739179104401,TRUE,352,20
36,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,328,20
37,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,371,20
38,67,0.1,0.09,0.05,1,0.7312933127245997,0.5258162485569342,-0.07101841678596468,TRUE,348,20
39,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,364,20
40,67,0.1,0.09,0.05,1,0.32864548880151295,0.9022564165708548,-0.07050585430403648,TRUE,352,20
41,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,339,20
42,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,339,20
43,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,338,20
44,67,0.1,0.09,0.05,1,1.0722167928851356,0.779153920267497,-0.05610616101698598,TRUE,348,20
45,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,371,20
46,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,335,20
47,67,0.1,0.09,0.05,1,0.9002805404459916,0.8224374269885611,-0.06859583311335132,TRUE,354,20
48,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,372,20
49,67,0.1,0.09,0.05,1,1.455493885050178,0.6627612030860732,-0.07485515913921398,TRUE,363,20
50,67,0.1,0.09,0.05,1,NA,NA,NA,FALSE,349,20
1,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,325,20
2,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,362,20
3,68,0.1,0.15,0.05,1,1.6629092070145288,0.6262407168085374,-0.0641863389198858,TRUE,367,20
4,68,0.1,0.15,0.05,1,0.3448966149039957,0.476347357268013,-0.06358677480755176,TRUE,384,20
5,68,0.1,0.15,0.05,1,0.23389342074373218,0.5181369273989075,-0.07461729736136453,TRUE,325,20
6,68,0.1,0.15,0.05,1,1.2108208076355271,0.6019284813217509,-0.066621125291206,TRUE,372,20
7,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,371,20
8,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,350,20
9,68,0.1,0.15,0.05,1,0.6183277967431656,0.6498024532894222,-0.08077481758823575,TRUE,348,20
10,68,0.1,0.15,0.05,1,0.5602562382647504,0.6166381032443028,-0.08132548384862373,TRUE,377,20
11,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,363,20
12,68,0.1,0.15,0.05,1,0.39213068260139355,0.5265069276732295,-0.06474723326399727,TRUE,387,20
13,68,0.1,0.15,0.05,1,1.1544572179863797,0.5571800327223386,-0.08235995915873173,TRUE,350,20
14,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,330,20
15,68,0.1,0.15,0.05,1,0.16726219106153736,0.431577070994211,-0.07706234174016977,TRUE,351,20
16,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,377,20
17,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,356,20
18,68,0.1,0.15,0.05,1,0.27380682412423374,0.5221395679807036,-0.0699327834427101,TRUE,371,20
19,68,0.1,0.15,0.05,1,0.2938040869673639,0.5318590924652344,-0.09405052031843215,TRUE,365,20
20,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,345,20
21,68,0.1,0.15,0.05,1,0.6751466812509467,0.5052495582157095,-0.06904305974807592,TRUE,376,20
22,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,344,20
23,68,0.1,0.15,0.05,1,0.5703185035303311,0.4896689288739759,-0.07880577996157936,TRUE,346,20
24,68,0.1,0.15,0.05,1,0.010218697229949444,0.5607147945322356,-0.059123211694684485,TRUE,378,20
25,68,0.1,0.15,0.05,1,0.4581141181923229,0.488740654188505,-0.07717705146690669,TRUE,377,20
26,68,0.1,0.15,0.05,1,0.15634450429342614,0.6146646223512513,-0.06117055811696293,TRUE,373,20
27,68,0.1,0.15,0.05,1,0.7905313484542188,0.5186937541132164,-0.05421356822562568,TRUE,382,20
28,68,0.1,0.15,0.05,1,0.3126553348760028,0.6664550139278717,-0.0747542817049828,TRUE,355,20
29,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,370,20
30,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,384,20
31,68,0.1,0.15,0.05,1,0.071802256280564,0.5501442417543041,-0.08078896280972075,TRUE,359,20
32,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,377,20
33,68,0.1,0.15,0.05,1,0.8178494633051528,0.6431909192787476,-0.07147005884325458,TRUE,318,20
34,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,368,20
35,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,390,20
36,68,0.1,0.15,0.05,1,0.4335328768257636,0.5372301723110509,-0.07871272764620459,TRUE,358,20
37,68,0.1,0.15,0.05,1,0.44606886748798164,0.5092512538248859,-0.07612152234618455,TRUE,372,20
38,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,337,20
39,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,366,20
40,68,0.1,0.15,0.05,1,0.7636947234735918,0.6043242960391616,-0.09399816131793025,TRUE,343,20
41,68,0.1,0.15,0.05,1,1.0869654435506628,0.5819784553538246,-0.0861775341701654,TRUE,333,20
42,68,0.1,0.15,0.05,1,0.9553929735885814,0.6097106431375268,-0.08944691311386557,TRUE,348,20
43,68,0.1,0.15,0.05,1,0.2913047011995059,0.4729286774510223,-0.07089738241311097,TRUE,371,20
44,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,333,20
45,68,0.1,0.15,0.05,1,0.41526948644399675,0.5204502294733614,-0.05902454132116022,TRUE,369,20
46,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,391,20
47,68,0.1,0.15,0.05,1,0,NA,NA,FALSE,367,20
48,68,0.1,0.15,0.05,1,NA,NA,NA,FALSE,349,20
49,68,0.1,0.15,0.05,1,0.31358369987762674,0.5296788618262213,-0.07901938756451991,TRUE,360,20
50,68,0.1,0.15,0.05,1,1.1370791378035048,0.5611045967484054,-0.055311327966243606,TRUE,371,20
1,69,0.1,0.2,0.05,1,0.4037534188655039,0.5602638493119406,-0.06638038290101703,TRUE,328,20
2,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,380,20
3,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,327,20
4,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,357,20
5,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,352,20
6,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,357,20
7,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,357,20
8,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,350,20
9,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,344,20
10,69,0.1,0.2,0.05,1,0.7491236089045031,0.547061621940128,-0.06709232410776185,TRUE,337,20
11,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,357,20
12,69,0.1,0.2,0.05,1,0.06500604507857556,0.44942055967165423,-0.06400287183430108,TRUE,381,20
13,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,329,20
14,69,0.1,0.2,0.05,1,0.5753269792681036,0.46858433650076986,-0.08756867037323351,TRUE,357,20
15,69,0.1,0.2,0.05,1,0.9812717033181957,0.4462784336558268,-0.0833484406059558,TRUE,377,20
16,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,352,20
17,69,0.1,0.2,0.05,1,0.2649314365826776,0.44967738066372914,-0.07686275625232103,TRUE,347,20
18,69,0.1,0.2,0.05,1,0,NA,NA,FALSE,338,20
19,69,0.1,0.2,0.05,1,0.4040688674067334,0.45548649605091357,-0.07207098726178479,TRUE,368,20
20,69,0.1,0.2,0.05,1,0,NA,NA,FALSE,373,20
21,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,375,20
22,69,0.1,0.2,0.05,1,0.21406393264270462,0.44742224725699153,-0.0715622838969446,TRUE,366,20
23,69,0.1,0.2,0.05,1,0.28635385550585024,0.49118428124528835,-0.0839383496710518,TRUE,356,20
24,69,0.1,0.2,0.05,1,1.6155797523971365,0.5036509934451893,-0.08459142406448036,TRUE,365,20
25,69,0.1,0.2,0.05,1,1.0314231197553245,0.5044575863560363,-0.09839917092101459,TRUE,332,20
26,69,0.1,0.2,0.05,1,0.9567637786050964,0.5957777962322193,-0.08168246499823668,TRUE,375,20
27,69,0.1,0.2,0.05,1,0.3703494770442646,0.48095583288804866,-0.08825050553690632,TRUE,402,20
28,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,370,20
29,69,0.1,0.2,0.05,1,0.1902406542486888,0.4458054686734805,-0.07713248941655432,TRUE,361,20
30,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,331,20
31,69,0.1,0.2,0.05,1,0,0,-0.06626947664994881,TRUE,386,20
32,69,0.1,0.2,0.05,1,0.06261209864861211,0.49559755648507103,-0.08475397629726215,TRUE,341,20
33,69,0.1,0.2,0.05,1,0,NA,NA,FALSE,366,20
34,69,0.1,0.2,0.05,1,0.2597703364683557,0.45678013852228755,-0.085709529849003,TRUE,376,20
35,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,358,20
36,69,0.1,0.2,0.05,1,0.2967637315020055,0.425172188503156,-0.07450829467181175,TRUE,358,20
37,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,361,20
38,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,376,20
39,69,0.1,0.2,0.05,1,1.3362918193717546,0.5273287607690491,-0.07141452410935842,TRUE,351,20
40,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,376,20
41,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,370,20
42,69,0.1,0.2,0.05,1,0,NA,NA,FALSE,381,20
43,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,369,20
44,69,0.1,0.2,0.05,1,0.39589243936191965,0.458613063525095,-0.07043757392421873,TRUE,308,20
45,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,348,20
46,69,0.1,0.2,0.05,1,1.0375338632968583,0.48991287450069315,-0.07445771624506742,TRUE,349,20
47,69,0.1,0.2,0.05,1,NA,NA,NA,FALSE,353,20
48,69,0.1,0.2,0.05,1,0.2350565101004341,0.4820507522033625,-0.05371200950029125,TRUE,319,20
49,69,0.1,0.2,0.05,1,0.19677366854611444,0.46591892759123926,-0.06303727750258603,TRUE,363,20
50,69,0.1,0.2,0.05,1,0,NA,NA,FALSE,338,20
1,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,370,20
2,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,348,20
3,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,351,20
4,70,0.1,0.09,0.08,1,0.922531355094634,0.7490593378247961,-0.06447253308806035,TRUE,337,20
5,70,0.1,0.09,0.08,1,0.24296072165199126,0.6458999408984021,-0.07207360073060225,TRUE,354,20
6,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,381,20
7,70,0.1,0.09,0.08,1,1.017685848060477,0.6441513826328252,-0.06629130967677355,TRUE,390,20
8,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,397,20
9,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,356,20
10,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,361,20
11,70,0.1,0.09,0.08,1,0.22514153643649198,0.6604985776146767,-0.09296865521947101,TRUE,382,20
12,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,359,20
13,70,0.1,0.09,0.08,1,0.5949681862160197,0.7838221749013609,-0.09952899346163305,TRUE,369,20
14,70,0.1,0.09,0.08,1,0.3231477471328614,1.1601690704477006,-0.06641291472354612,TRUE,371,20
15,70,0.1,0.09,0.08,1,0.27560513063999303,0.5563814058857689,-0.09711671360482577,TRUE,373,20
16,70,0.1,0.09,0.08,1,0.042492555326413495,0.634066079507381,-0.061727876941594796,TRUE,366,20
17,70,0.1,0.09,0.08,1,0.7467437752558732,0.4492592486826487,-0.08258565509116332,TRUE,401,20
18,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,357,20
19,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,363,20
20,70,0.1,0.09,0.08,1,0.32294692618548887,0.6778028860253388,-0.08817955086935061,TRUE,407,20
21,70,0.1,0.09,0.08,1,0.07954682765958178,0.586789362752961,-0.06415180132510259,TRUE,369,20
22,70,0.1,0.09,0.08,1,0.42599598676588024,0.738754329108066,-0.07530347423252012,TRUE,350,20
23,70,0.1,0.09,0.08,1,1.3237862957128301,0.7264942830231054,-0.057472050787794944,TRUE,369,20
24,70,0.1,0.09,0.08,1,0.6813798918546503,0.6131059748563474,-0.06101515359183494,TRUE,341,20
25,70,0.1,0.09,0.08,1,0.833463941816329,0.5656826585118655,-0.07865670458591364,TRUE,368,20
26,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,353,20
27,70,0.1,0.09,0.08,1,0.4908161009551644,0.5875778389115222,-0.07018171369221053,TRUE,370,20
28,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,372,20
29,70,0.1,0.09,0.08,1,1.1833946686739232,0.6814593046120695,-0.07305836505073211,TRUE,370,20
30,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,405,20
31,70,0.1,0.09,0.08,1,0.5998741410479793,0.5211070134992256,-0.06258624666154049,TRUE,352,20
32,70,0.1,0.09,0.08,1,0.3667224937142612,0.5356019571296792,-0.09235133969706696,TRUE,356,20
33,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,369,20
34,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,366,20
35,70,0.1,0.09,0.08,1,1.3810612279303809,0.6537353559845049,-0.06718389136331585,TRUE,341,20
36,70,0.1,0.09,0.08,1,0.9356932831126332,0.6959752878651326,-0.06519572174397954,TRUE,362,20
37,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,352,20
38,70,0.1,0.09,0.08,1,2.0916014762739232,0.7396890917351504,-0.08144536718952385,TRUE,378,20
39,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,343,20
40,70,0.1,0.09,0.08,1,1.2107480668186592,0.7419673946757539,-0.07693814246246172,TRUE,317,20
41,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,412,20
42,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,344,20
43,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,394,20
44,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,335,20
45,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,332,20
46,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,397,20
47,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,372,20
48,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,367,20
49,70,0.1,0.09,0.08,1,NA,NA,NA,FALSE,365,20
50,70,0.1,0.09,0.08,1,0.1108519699490207,0.8277283301679075,-0.0731382892036987,TRUE,362,20
1,71,0.1,0.15,0.08,1,0.4193128915637585,0.5488875859014577,-0.0695876908938801,TRUE,368,20
2,71,0.1,0.15,0.08,1,0.733214409169368,0.4606843737076198,-0.07615882840599976,TRUE,362,20
3,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,363,20
4,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,346,20
5,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,356,20
6,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,365,20
7,71,0.1,0.15,0.08,1,0.9055415352264561,0.5984551062867888,-0.06413047092253507,TRUE,359,20
8,71,0.1,0.15,0.08,1,1.4772591167040434,0.5390408387079523,-0.07596764391428787,TRUE,367,20
9,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,387,20
10,71,0.1,0.15,0.08,1,0.1957278537324745,0.5475235672581543,-0.06812149605352551,TRUE,376,20
11,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,350,20
12,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,350,20
13,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,355,20
14,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,376,20
15,71,0.1,0.15,0.08,1,0.039225906597071036,0.49568185479699123,-0.06397078993699226,TRUE,397,20
16,71,0.1,0.15,0.08,1,0.5258811339943641,0.48296413190192344,-0.06808691703823205,TRUE,366,20
17,71,0.1,0.15,0.08,1,0.47934446676361236,0.5197147632803972,-0.07525430591692149,TRUE,353,20
18,71,0.1,0.15,0.08,1,0.2679344576675956,0.5010573482889408,-0.06128888892489797,TRUE,346,20
19,71,0.1,0.15,0.08,1,1.4894124863913891,0.7707251226131411,-0.06848798603975939,TRUE,351,20
20,71,0.1,0.15,0.08,1,0.37761209503684856,0.5411020796589685,-0.06482177126668064,TRUE,395,20
21,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,347,20
22,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,359,20
23,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,398,20
24,71,0.1,0.15,0.08,1,0,0,-0.0749833788718093,TRUE,362,20
25,71,0.1,0.15,0.08,1,0.009233942773783954,0.5931272292442124,-0.06405971382068434,TRUE,377,20
26,71,0.1,0.15,0.08,1,1.0807391727752977,0.5608936641917289,-0.06699551268111095,TRUE,370,20
27,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,371,20
28,71,0.1,0.15,0.08,1,0.21760728594295017,0.5561316169811369,-0.06896353860744725,TRUE,358,20
29,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,390,20
30,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,319,20
31,71,0.1,0.15,0.08,1,0.584361664509701,0.629612776790307,-0.08263956865264424,TRUE,343,20
32,71,0.1,0.15,0.08,1,0.8594285474695109,0.5878993316100559,-0.07421022447975026,TRUE,336,20
33,71,0.1,0.15,0.08,1,0.1084471805857345,0.488164457249401,-0.05794589526822547,TRUE,335,20
34,71,0.1,0.15,0.08,1,0.5273176294791976,0.594182237708306,-0.0630364862189094,TRUE,350,20
35,71,0.1,0.15,0.08,1,0.20664214249202748,0.5493716889494135,-0.06431833805571775,TRUE,390,20
36,71,0.1,0.15,0.08,1,0.6971657377779099,0.5288274160999429,-0.07878459831442197,TRUE,354,20
37,71,0.1,0.15,0.08,1,0.8114318420249543,0.5563224085109058,-0.07367797642350994,TRUE,349,20
38,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,344,20
39,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,347,20
40,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,371,20
41,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,387,20
42,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,383,20
43,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,374,20
44,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,314,20
45,71,0.1,0.15,0.08,1,2.083347887582297,0.6383404519570258,-0.05930880428865793,TRUE,378,20
46,71,0.1,0.15,0.08,1,0.6212501119567724,0.5460163946614803,-0.06822072803090877,TRUE,353,20
47,71,0.1,0.15,0.08,1,0.2782215296733016,0.6204937462577403,-0.06628969567985392,TRUE,360,20
48,71,0.1,0.15,0.08,1,0.07877109847065214,0.44612654550533826,-0.06652322912062802,TRUE,400,20
49,71,0.1,0.15,0.08,1,0.36690440104908617,0.5454196122454897,-0.0786170644651842,TRUE,378,20
50,71,0.1,0.15,0.08,1,NA,NA,NA,FALSE,363,20
1,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,331,20
2,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,382,20
3,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,402,20
4,72,0.1,0.2,0.08,1,0,0,-0.07370947988580814,TRUE,326,20
5,72,0.1,0.2,0.08,1,0.37048132411906726,0.44276629842767745,-0.08921743974200265,TRUE,362,20
6,72,0.1,0.2,0.08,1,0.3754092021653036,0.5006858411607098,-0.08002303114951326,TRUE,349,20
7,72,0.1,0.2,0.08,1,0.18610116758842202,0.47412243663371423,-0.08661181407029526,TRUE,363,20
8,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,352,20
9,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,349,20
10,72,0.1,0.2,0.08,1,0.24575397775276941,0.4491928371733219,-0.0664522558798729,TRUE,387,20
11,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,375,20
12,72,0.1,0.2,0.08,1,0.7674581739938483,0.45600471275712334,-0.08423011497671745,TRUE,351,20
13,72,0.1,0.2,0.08,1,0.39937784006154764,0.4647670121618907,-0.07604313156761679,TRUE,350,20
14,72,0.1,0.2,0.08,1,1.1496123386902704,0.4893494903518592,-0.06462376737414577,TRUE,376,20
15,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,339,20
16,72,0.1,0.2,0.08,1,0.053873341893792226,0.475510382494128,-0.0983398445591095,TRUE,372,20
17,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,322,20
18,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,398,20
19,72,0.1,0.2,0.08,1,0.18019542525433474,0.5570709408821077,-0.07924835179761533,TRUE,367,20
20,72,0.1,0.2,0.08,1,0.1867987878168342,0.3994337294659345,-0.0788300946739047,TRUE,373,20
21,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,356,20
22,72,0.1,0.2,0.08,1,1.0486424315613792,0.4126764785387196,-0.08886367819058935,TRUE,365,20
23,72,0.1,0.2,0.08,1,0.06885793951401996,0.4989671131846569,-0.065116195742699,TRUE,349,20
24,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,334,20
25,72,0.1,0.2,0.08,1,0.029007232690768048,0.4975085694810049,-0.06613840922154425,TRUE,328,20
26,72,0.1,0.2,0.08,1,0.7583431513903064,0.5538848202597524,-0.07680208129880724,TRUE,337,20
27,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,357,20
28,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,370,20
29,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,365,20
30,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,374,20
31,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,390,20
32,72,0.1,0.2,0.08,1,0.003857147057110891,0.4415744179683125,-0.07191408318851422,TRUE,383,20
33,72,0.1,0.2,0.08,1,NA,NA,NA,FALSE,348,20
34,72,0.1,0.2,0.08,1,0.5973950264423632,0.5498355373790565,-0.08179221709103522,TRUE,338,20
35,72,0.1,0.2,0.08,1,0.3611596553395542,0.43108660140620925,-0.0743467966940443,TRUE,363,20
36,72,0.1,0.2,0.08,1,0.09483399592819751,0.49068706538224877,-0.08347143574850655,TRUE,343,20
37,72,0.1,0.2,0.08,1,1.1887968969158385,0.5602301874577854,-0.07801006018230641,TRUE,374,20
